suite_id,aug_id,initial_size,augmented_size,n_tests_added,cov_ADC_initial_%,cov_STMT_initial_%,cov_STMT_augmented_%,fault_revealed
48,5,9,12,3,100.0,96.72,100.0,False
48,6,9,12,3,100.0,96.72,100.0,False
48,7,9,12,3,100.0,96.72,100.0,False
48,8,9,12,3,100.0,96.72,100.0,False
48,9,9,12,3,100.0,96.72,100.0,True
48,10,9,12,3,100.0,96.72,100.0,False
49,1,9,13,4,100.0,95.08,100.0,False
49,2,9,13,4,100.0,95.08,100.0,False
49,3,9,13,4,100.0,95.08,100.0,False
49,4,9,13,4,100.0,95.08,100.0,False
49,5,9,13,4,100.0,95.08,100.0,False
49,6,9,13,4,100.0,95.08,100.0,False
49,7,9,13,4,100.0,95.08,100.0,False
49,8,9,13,4,100.0,95.08,100.0,False
49,9,9,13,4,100.0,95.08,100.0,False
49,10,9,13,4,100.0,95.08,100.0,False
50,1,9,13,4,100.0,95.08,100.0,False
50,2,9,13,4,100.0,95.08,100.0,False
50,3,9,13,4,100.0,95.08,100.0,False
50,4,9,13,4,100.0,95.08,100.0,False
50,5,9,13,4,100.0,95.08,100.0,False
50,6,9,13,4,100.0,95.08,100.0,False
50,7,9,13,4,100.0,95.08,100.0,False
50,8,9,13,4,100.0,95.08,100.0,False
50,9,9,13,4,100.0,95.08,100.0,True
50,10,9,13,4,100.0,95.08,100.0,False
51,1,9,13,4,100.0,95.63,100.0,True
51,2,9,13,4,100.0,95.63,100.0,False
51,3,9,13,4,100.0,95.63,100.0,True
51,4,9,13,4,100.0,95.63,100.0,False
51,5,9,13,4,100.0,95.63,100.0,False
51,6,9,13,4,100.0,95.63,100.0,False
51,7,9,13,4,100.0,95.63,100.0,False
51,8,9,13,4,100.0,95.63,100.0,False
51,9,9,13,4,100.0,95.63,100.0,False
51,10,9,13,4,100.0,95.63,100.0,False
52,1,9,13,4,100.0,95.08,100.0,False
52,2,9,13,4,100.0,95.08,100.0,False
52,3,9,13,4,100.0,95.08,100.0,True
52,4,9,13,4,100.0,95.08,100.0,False
52,5,9,13,4,100.0,95.08,100.0,False
52,6,9,13,4,100.0,95.08,100.0,False
52,7,9,13,4,100.0,95.08,100.0,False
52,8,9,13,4,100.0,95.08,100.0,False
52,9,9,13,4,100.0,95.08,100.0,False
52,10,9,13,4,100.0,95.08,100.0,False
53,1,9,13,4,100.0,95.08,100.0,False
53,2,9,13,4,100.0,95.08,100.0,False
53,3,9,13,4,100.0,95.08,100.0,False
53,4,9,13,4,100.0,95.08,100.0,False
53,5,9,13,4,100.0,95.08,100.0,False
53,6,9,13,4,100.0,95.08,100.0,False
53,7,9,13,4,100.0,95.08,100.0,False
53,8,9,13,4,100.0,95.08,100.0,True
53,9,9,13,4,100.0,95.08,100.0,False
53,10,9,13,4,100.0,95.08,100.0,False
54,1,9,13,4,100.0,95.63,100.0,True
54,2,9,13,4,100.0,95.63,100.0,False
54,3,9,12,3,100.0,95.63,100.0,False
54,4,9,13,4,100.0,95.63,100.0,False
54,5,9,13,4,100.0,95.63,100.0,True
54,6,9,13,4,100.0,95.63,100.0,False
54,7,9,12,3,100.0,95.63,100.0,False
54,8,9,13,4,100.0,95.63,100.0,False
54,9,9,13,4,100.0,95.63,100.0,False
54,10,9,13,4,100.0,95.63,100.0,False
55,1,9,13,4,100.0,95.08,100.0,False
55,2,9,13,4,100.0,95.08,100.0,False
55,3,9,13,4,100.0,95.08,100.0,False
55,4,9,13,4,100.0,95.08,100.0,True
55,5,9,13,4,100.0,95.08,100.0,False
55,6,9,13,4,100.0,95.08,100.0,False
55,7,9,13,4,100.0,95.08,100.0,False
55,8,9,13,4,100.0,95.08,100.0,False
55,9,9,13,4,100.0,95.08,100.0,False
55,10,9,13,4,100.0,95.08,100.0,False
56,1,9,13,4,100.0,95.08,100.0,False
