suite_id,aug_id,initial_size,augmented_size,n_tests_added,cov_ADC_initial_%,cov_STMT_initial_%,cov_STMT_augmented_%,fault_revealed
39,1,1,4,3,100.0,91.0,100.0,False
39,2,1,4,3,100.0,91.0,100.0,False
39,3,1,4,3,100.0,91.0,100.0,False
39,4,1,5,4,100.0,91.0,100.0,False
39,5,1,5,4,100.0,91.0,100.0,False
39,6,1,4,3,100.0,91.0,100.0,False
39,7,1,5,4,100.0,91.0,100.0,False
39,8,1,4,3,100.0,91.0,100.0,False
39,9,1,4,3,100.0,91.0,100.0,False
39,10,1,4,3,100.0,91.0,100.0,False
40,1,1,4,3,100.0,90.0,100.0,False
40,2,1,5,4,100.0,90.0,100.0,False
40,3,1,4,3,100.0,90.0,100.0,False
40,4,1,5,4,100.0,90.0,100.0,False
40,5,1,5,4,100.0,90.0,100.0,False
40,6,1,5,4,100.0,90.0,100.0,False
40,7,1,5,4,100.0,90.0,100.0,False
40,8,1,4,3,100.0,90.0,100.0,False
40,9,1,5,4,100.0,90.0,100.0,False
40,10,1,4,3,100.0,90.0,100.0,False
41,1,1,5,4,100.0,91.0,100.0,False
41,2,1,5,4,100.0,91.0,100.0,False
41,3,1,5,4,100.0,91.0,100.0,False
41,4,1,4,3,100.0,91.0,100.0,False
41,5,1,5,4,100.0,91.0,100.0,False
41,6,1,5,4,100.0,91.0,100.0,False
41,7,1,5,4,100.0,91.0,100.0,False
41,8,1,5,4,100.0,91.0,100.0,False
41,9,1,4,3,100.0,91.0,100.0,False
41,10,1,4,3,100.0,91.0,100.0,False
42,1,1,5,4,100.0,90.0,100.0,False
42,2,1,4,3,100.0,90.0,100.0,False
42,3,1,5,4,100.0,90.0,100.0,False
42,4,1,5,4,100.0,90.0,100.0,False
42,5,1,4,3,100.0,90.0,100.0,False
42,6,1,4,3,100.0,90.0,100.0,False
42,7,1,5,4,100.0,90.0,100.0,False
42,8,1,5,4,100.0,90.0,100.0,False
42,9,1,5,4,100.0,90.0,100.0,False
42,10,1,5,4,100.0,90.0,100.0,False
43,1,1,4,3,100.0,90.0,100.0,False
43,2,1,5,4,100.0,90.0,100.0,False
43,3,1,4,3,100.0,90.0,100.0,False
43,4,1,4,3,100.0,90.0,100.0,False
